ID_Perfume,perfume,brand,price,size,concentrate,top notes,mid notes,base notes,situation,gender,price_per_ml,price_per_ml_clip,combined_notes,price_log,notes_token_count,cluster
HRMN-0674,Fells Like Romance,Olmorva,111600.0,30.0,Edp,"coconut, honeysuckle, lemon","tuberose, jasmine, gardenia, ambrette, musk","vanilla, sandalwood, musk, patchouli",Night,Female,3720.0,3720.0,"coconut, honeysuckle, lemon, tuberose, jasmine, gardenia, ambrette, musk, vanilla, sandalwood, musk, patchouli",11.622685289462678,12,4
HRMN-0675,Sparkling Escape,Olmorva,111600.0,30.0,Edp,"bergamot, mandarin, pear","white amber, amberwood","violet leaves, sandalwood cream, musk",Day,Unisex,3720.0,3720.0,"bergamot, mandarin, pear, white amber, amberwood, violet leaves, sandalwood cream, musk",11.622685289462678,8,4
HRMN-0676,Duchess Charm,Olmorva,111600.0,30.0,Edp,"lavender, pepper, orange zest","fresh flower, powdery, sandalwood","amberwood, lorenox",Night,Unisex,3720.0,3720.0,"lavender, pepper, orange zest, fresh flower, powdery, sandalwood, amberwood, lorenox",11.622685289462678,8,4
HRMN-0677,Grounded Whisper,Personal Chemistry,879000.0,50.0,Edp,"fig tree leaves, lilac","osmanthus, ylang ylang","haiti vetiver, satin musk",Versatile,Unisex,17580.0,17580.0,"fig tree leaves, lilac, osmanthus, ylang ylang, haiti vetiver, satin musk",13.686541314323094,6,0
HRMN-0678,No Ordinary Days,Personal Chemistry,879000.0,50.0,Edp,"scalary sage, violet leaves","jasmine sambac, geranium, tea leaves","rain accord, white musk",Day,Unisex,17580.0,17580.0,"scalary sage, violet leaves, jasmine sambac, geranium, tea leaves, rain accord, white musk",13.686541314323094,7,1
HRMN-0679,Patina,Personal Chemistry,879000.0,50.0,Edp,"peach, violet leaves","tuberose, rose, orange blossom","cashmeran, suede, musks, sandalwood",Night,Unisex,17580.0,17580.0,"peach, violet leaves, tuberose, rose, orange blossom, cashmeran, suede, musks, sandalwood",13.686541314323094,9,4
HRMN-0680,Unspoken,Personal Chemistry,879000.0,50.0,Edp,"plum, pink pepper, cardamom","damascena rose, incense, elemi","patchouli, gaiac wood, cypriol",Night,Unisex,17580.0,17580.0,"plum, pink pepper, cardamom, damascena rose, incense, elemi, patchouli, gaiac wood, cypriol",13.686541314323094,9,2
HRMN-0681,Velvet Kiss,Personal Chemistry,879000.0,50.0,Edp,"juicy tangerine, davana, raspberry","orange blossom, damascena rose, violet, cyclamen","orris, cashmeran, cedarwood",Versatile,Female,17580.0,17580.0,"juicy tangerine, davana, raspberry, orange blossom, damascena rose, violet, cyclamen, orris, cashmeran, cedarwood",13.686541314323094,10,4
HRMN-0682,Berilium,Eser,245000.0,50.0,Xdp,"passionfruit, pear, raspberry","lily of the valley, peach, amber dry","musk, sandalwood, heliotrope",Night,Unisex,4900.0,4900.0,"passionfruit, pear, raspberry, lily of the valley, peach, amber dry, musk, sandalwood, heliotrope",12.409017571151187,9,5
HRMN-0683,Eden,Eser,245000.0,50.0,Xdp,"green apple, kumquat peel","lily of the valley, gardenia, freesia","amber, cedarwood, musk",Day,Female,4900.0,4900.0,"green apple, kumquat peel, lily of the valley, gardenia, freesia, amber, cedarwood, musk",12.409017571151187,8,5
HRMN-0684,Signature FO 005,Fakhrul Oud,750000.0,50.0,Xdp,"violet leaf, moringa, mandarin orange","turkish rose blossom, lily of the valley, pink pepper, coriander, orris","patchouli sumatra, styrax sumatra, amber, galbanum, tahitian vanilla",Versatile,Unisex,15000.0,15000.0,"violet leaf, moringa, mandarin orange, turkish rose blossom, lily of the valley, pink pepper, coriander, orris, patchouli sumatra, styrax sumatra, amber, galbanum, tahitian vanilla",13.527829818844937,13,5
HRMN-0685,Tropical Oud,Fakhrul Oud,1680000.0,50.0,Xdp,"blackcurrant, fruity notes","agarwood sumatra, turkish rose, saffron, pink pepper","borneo oud, amber, styrax, labdanum, patchouli aceh, sandalwood sumatra, musk, olibanum, vanilla",Night,Unisex,33600.0,26184.999999999945,"blackcurrant, fruity notes, agarwood sumatra, turkish rose, saffron, pink pepper, borneo oud, amber, styrax, labdanum, patchouli aceh, sandalwood sumatra, musk, olibanum, vanilla",14.33430494661736,15,2
HRMN-0686,Ceylon Tea,Fakhrul Oud,900000.0,50.0,Edp,"lemon, bergamot, mint","indonesian tea, petitgrain, jasmine, neroli, cubeb, fennel","ceylon tea, ambrette seed, oakmoss, vetiver, sandalwood, patchouli",Versatile,Unisex,18000.0,18000.0,"lemon, bergamot, mint, indonesian tea, petitgrain, jasmine, neroli, cubeb, fennel, ceylon tea, ambrette seed, oakmoss, vetiver, sandalwood, patchouli",13.710151153416941,15,4
HRMN-0687,Signature 002,Fakhrul Oud,900000.0,50.0,Xdp,"nutmeg aceh, saffron","jasmine sambac, bulgarian rose","indonesia oud, musk, patchouli, amber",Night,Unisex,18000.0,18000.0,"nutmeg aceh, saffron, jasmine sambac, bulgarian rose, indonesia oud, musk, patchouli, amber",13.710151153416941,8,1
HRMN-0688,Tease,Morf,349000.0,30.0,Edp,"grapefruit, peach","peony, blackberry, plastic","rose, musk, agarwood",Versatile,Unisex,11633.333333333334,11633.333333333334,"grapefruit, peach, peony, blackberry, plastic, rose, musk, agarwood",12.762830066509972,8,1
HRMN-0689,Tempt,Morf,349000.0,30.0,Edp,"star anise, clove","fennel, whiskey","amber, agarwood, benzoin",Night,Unisex,11633.333333333334,11633.333333333334,"star anise, clove, fennel, whiskey, amber, agarwood, benzoin",12.762830066509972,7,1
HRMN-0690,Obscure,Morf,349000.0,30.0,Edp,"bergamot, lemon",clary sage,cedarwood,Versatile,Unisex,11633.333333333334,11633.333333333334,"bergamot, lemon, clary sage, cedarwood",12.762830066509972,4,2
HRMN-0691,Strawberry Shortcake,Laux,99000.0,50.0,Edp,"fruity, strawberry, sweet, fresh",,,Day,Unisex,1980.0,1980.0,"fruity, strawberry, sweet, fresh",11.502885230075814,4,1
HRMN-0692,Milky Shake,Laux,99000.0,50.0,Edp,"vanilla, milk, calm, powdery, sweet",,,Day,Unisex,1980.0,1980.0,"vanilla, milk, calm, powdery, sweet",11.502885230075814,5,1
HRMN-0693,Cookies & Cream,Laux,99000.0,50.0,Edp,"vanilla cake, calm, powdery, balsamic, creamy",,,Night,Unisex,1980.0,1980.0,"vanilla cake, calm, powdery, balsamic, creamy",11.502885230075814,5,1
HRMN-0694,Sweet Berry,Laux,99000.0,50.0,Edp,"floral, berry, sweet, soft, fresh",,,Day,Unisex,1980.0,1980.0,"floral, berry, sweet, soft, fresh",11.502885230075814,5,1
HRMN-0695,Fresh Melon,Laux,99000.0,50.0,Edp,"fresh, melon, milk, sweet, candy",,,Day,Unisex,1980.0,1980.0,"fresh, melon, milk, sweet, candy",11.502885230075814,5,1
HRMN-0696,Jelly Grape,Laux,99000.0,50.0,Edp,"fruity, grape, blackcurrant, fresh, classic",,,Day,Unisex,1980.0,1980.0,"fruity, grape, blackcurrant, fresh, classic",11.502885230075814,5,1
HRMN-0697,Floral Saffron,Laux,99000.0,50.0,Edp,"floral, powdery, woody, warm spice, sweet",,,Night,Unisex,1980.0,1980.0,"floral, powdery, woody, warm spice, sweet",11.502885230075814,5,1
HRMN-0698,Gummy Candy,Laux,99000.0,50.0,Edp,"candy, fruity, cranberry, sweet, mint",,,Day,Unisex,1980.0,1980.0,"candy, fruity, cranberry, sweet, mint",11.502885230075814,5,1
HRMN-0699,Pina Colada,Laux,99000.0,50.0,Edp,"coconut, vanilla, pineapple, lily, tropical",,,Day,Unisex,1980.0,1980.0,"coconut, vanilla, pineapple, lily, tropical",11.502885230075814,5,5
HRMN-0700,Melted Caramel,Laux,99000.0,50.0,Edp,"brown sugar, vanilla, popcorn, butter, smoky",,,Day,Unisex,1980.0,1980.0,"brown sugar, vanilla, popcorn, butter, smoky",11.502885230075814,5,1
HRMN-0701,Ultimate Angel,Avantglossy,149000.0,30.0,Xdp,"blood orange, bergamot","tuberose, lily of the valley, jasmine sambac",sandalwood,Day,Female,4966.666666666667,4966.666666666667,"blood orange, bergamot, tuberose, lily of the valley, jasmine sambac, sandalwood",11.91170829631447,6,5
HRMN-0702,Fallen Angel,Avantglossy,149000.0,30.0,Xdp,"blueberry, geranium, incense","saffron, oud","amberwood, birch, rose",Night,Female,4966.666666666667,4966.666666666667,"blueberry, geranium, incense, saffron, oud, amberwood, birch, rose",11.91170829631447,8,2
HRMN-0703,Fantasy,World Of Make Scents,259000.0,50.0,Xdp,"jasmine, tuberose, lily","spicy marine, green leaves, fruity","sandalwood, musk, amber",Versatile,Female,5180.0,5180.0,"jasmine, tuberose, lily, spicy marine, green leaves, fruity, sandalwood, musk, amber",12.464587201678082,9,5
HRMN-0704,Summerity,World Of Make Scents,259000.0,50.0,Xdp,"apple, peach, watermelon, guava","pineapple, jasmine, ozonic, coconut milk","cedar, sandalwood, musky",Day,Female,5180.0,5180.0,"apple, peach, watermelon, guava, pineapple, jasmine, ozonic, coconut milk, cedar, sandalwood, musky",12.464587201678082,11,1
HRMN-0705,Somewhere in Shanghai,Astree,349000.0,50.0,Edp,"osmanthus, bergamot","green tea, jasmine tea, silver needle","cedarwood, ambrette",Day,Unisex,6980.0,6980.0,"osmanthus, bergamot, green tea, jasmine tea, silver needle, cedarwood, ambrette",12.762830066509972,7,4
HRMN-0706,Garden in a Bouqet,Astree,349000.0,50.0,Edp,"lemon, bergamot, apple, pear","neroli, southern magnolia, honey rose, white rose","ambrette, heliotrope, indonesian vanilla",Day,Female,6980.0,6980.0,"lemon, bergamot, apple, pear, neroli, southern magnolia, honey rose, white rose, ambrette, heliotrope, indonesian vanilla",12.762830066509972,11,1
HRMN-0707,Sunday at Monaco,Astree,349000.0,50.0,Edp,"bergamot, orange, lemon, mandarin","clove, tolu, ylang ylang","cedarwood, incense, myrrh, vetiver",Day,Male,6980.0,6980.0,"bergamot, orange, lemon, mandarin, clove, tolu, ylang ylang, cedarwood, incense, myrrh, vetiver",12.762830066509972,11,0
HRMN-0708,Villa De La Rose,Astree,349000.0,50.0,Edp,"black pepper, magnolia","may rose, damask rose, geranium","patchouli, rose, moss, amberwood",Day,Female,6980.0,6980.0,"black pepper, magnolia, may rose, damask rose, geranium, patchouli, rose, moss, amberwood",12.762830066509972,9,2
HRMN-0709,A Day at the Park,Astree,349000.0,50.0,Edp,ambrette,"poppy, fig, orris","tonka beans, heliotrope, barley",Day,Unisex,6980.0,6980.0,"ambrette, poppy, fig, orris, tonka beans, heliotrope, barley",12.762830066509972,7,3
HRMN-0710,Ocean Breeze,Astree,349000.0,50.0,Edp,"sea salt, grapefruit",sage,"seaweed, musk",Day,Unisex,6980.0,6980.0,"sea salt, grapefruit, sage, seaweed, musk",12.762830066509972,5,2
HRMN-0711,Whispering Wind,Astree,349000.0,50.0,Edp,"green notes, bergamot, pepper","water, rain, turkish rose, jasmine","pine tree, moss, patchouli",Day,Unisex,6980.0,6980.0,"green notes, bergamot, pepper, water, rain, turkish rose, jasmine, pine tree, moss, patchouli",12.762830066509972,10,2
HRMN-0712,1750,Astree,349000.0,50.0,Edp,moon flower,chamomile,white musk,Day,Unisex,6980.0,6980.0,"moon flower, chamomile, white musk",12.762830066509972,3,1
HRMN-0713,La La Lilac,Diell,289000.0,50.0,Xdp,"lilac, cherry, cream, pear, apple","honey, peony, tulip, plum, rose","musk, violet, sandalwood",Day,Female,5780.0,5780.0,"lilac, cherry, cream, pear, apple, honey, peony, tulip, plum, rose, musk, violet, sandalwood",12.574185427296195,13,1
HRMN-0714,Symphonia de Iris,Diell,289000.0,50.0,Xdp,iris,sandalwood,"tonka bean, benzoin",Versatile,Unisex,5780.0,5780.0,"iris, sandalwood, tonka bean, benzoin",12.574185427296195,4,3
HRMN-0715,Capri in Summer,Diell,289000.0,50.0,Edp,"lime, petitgrain, cardamom","green tea, mate, coriander","white musk, cedar, rock rose",Day,Unisex,5780.0,5780.0,"lime, petitgrain, cardamom, green tea, mate, coriander, white musk, cedar, rock rose",12.574185427296195,9,1
HRMN-0716,Caramella,Diell,289000.0,50.0,Edp,"carnation, jasmine","patchouli, sandalwood","caramel, coffee, vanilla",Night,Unisex,5780.0,5780.0,"carnation, jasmine, patchouli, sandalwood, caramel, coffee, vanilla",12.574185427296195,7,4
HRMN-0717,Spring Memories,Diell,289000.0,50.0,Edp,violet leaves,"orris root, heliotrope",oak,Day,Unisex,5780.0,5780.0,"violet leaves, orris root, heliotrope, oak",12.574185427296195,4,1
HRMN-0718,Soleil,Fetch,195000.0,50.0,Xdp,"pepper, lemon, aromatic",rose,"patchouli, oakmoss",Versatile,Unisex,3900.0,3900.0,"pepper, lemon, aromatic, rose, patchouli, oakmoss",12.180759965737863,6,2
HRMN-0719,Megalopolis,Fetch,195000.0,50.0,Xdp,"jasmine, orange","roses, ylang ylang","patchouli, woods, vanilla",Versatile,Unisex,3900.0,3900.0,"jasmine, orange, roses, ylang ylang, patchouli, woods, vanilla",12.180759965737863,7,0
HRMN-0720,Kanna,Fetch,195000.0,50.0,Xdp,"berries, almond, ginger","cherry, jasmine, rose","white jasmine, sweet vanilla",Versatile,Female,3900.0,3900.0,"berries, almond, ginger, cherry, jasmine, rose, white jasmine, sweet vanilla",12.180759965737863,8,1
HRMN-0721,Slow Waltz,Fetch,165600.0,30.0,Edp,"jasmine, saffron","ambergris, amberwood","resin, fir, cedar",Versatile,Unisex,5520.0,5520.0,"jasmine, saffron, ambergris, amberwood, resin, fir, cedar",12.017336559562407,7,2
HRMN-0722,Libertango,Fetch,165600.0,30.0,Edp,"coriander, lavender, galbanum, grapefruit, tea, neroli, petitgrain, bergamot","guaiac wood, nutmeg, balsam fir, cardamom, pepper, brazilian rosewood","iris, musk, sandalwood, oakmoss, cedar",Versatile,Male,5520.0,5520.0,"coriander, lavender, galbanum, grapefruit, tea, neroli, petitgrain, bergamot, guaiac wood, nutmeg, balsam fir, cardamom, pepper, brazilian rosewood, iris, musk, sandalwood, oakmoss, cedar",12.017336559562407,19,2
HRMN-0723,Johakyu,Fetch,165600.0,30.0,Edp,"white lily, violet leaves, green accents","black lilac, white peony, baile rose, jasmine","patchoulli, sandalwood",Versatile,Female,5520.0,5520.0,"white lily, violet leaves, green accents, black lilac, white peony, baile rose, jasmine, patchoulli, sandalwood",12.017336559562407,9,1
HRMN-0724,Indische,Fetch,165600.0,30.0,Edp,"blackcurrant, bergamot, apple, pineapple","dry birch, rose, patchoulli, moroccan jasmine","oak moss, musk, vanilla, ambergris",Versatile,Male,5520.0,5520.0,"blackcurrant, bergamot, apple, pineapple, dry birch, rose, patchoulli, moroccan jasmine, oak moss, musk, vanilla, ambergris",12.017336559562407,12,1
HRMN-0725,Arabesque,Fetch,165600.0,30.0,Edp,"citrus, rosewood","apple martini, narcissus, orchid","white amber, cedar, white musk",Versatile,Unisex,5520.0,5520.0,"citrus, rosewood, apple martini, narcissus, orchid, white amber, cedar, white musk",12.017336559562407,8,1
HRMN-0726,Magnetic,Forsol,289000.0,50.0,Edp,"green apple, dew, eucalyptus","white tulips, mimosa, marine notes","white musk, sandalwood, vetiver, coconut",Versatile,Unisex,5780.0,5780.0,"green apple, dew, eucalyptus, white tulips, mimosa, marine notes, white musk, sandalwood, vetiver, coconut",12.574185427296195,10,1
HRMN-0727,Sentimetal,Forsol,289000.0,50.0,Edp,"cypress leaf, sage","cold metal, juniper berries, tonka bean, jasmine","burnt wood, white musk, powdery notes",Versatile,Unisex,5780.0,5780.0,"cypress leaf, sage, cold metal, juniper berries, tonka bean, jasmine, burnt wood, white musk, powdery notes",12.574185427296195,9,3
HRMN-0728,Green Scene,Forsol,244020.0,50.0,Edp,white champagne,"black tea, fig, bitter orange","cedarwood, soft vetiver",Versatile,Unisex,4880.4,4880.4,"white champagne, black tea, fig, bitter orange, cedarwood, soft vetiver",12.405009566145681,6,4
HRMN-0729,Rose Pepper,Forsol,249000.0,50.0,Edp,"turkish rose, pink pepper","raspberry blossom, rose","amber, papyrus",Versatile,Unisex,4980.0,4980.0,"turkish rose, pink pepper, raspberry blossom, rose, amber, papyrus",12.425212191503038,6,2
HRMN-0730,Charmomile,Forsol,244020.0,50.0,Edp,"clary sage, chamomile","water, cypriol","amber, musk, blond wood",Versatile,Unisex,4880.4,4880.4,"clary sage, chamomile, water, cypriol, amber, musk, blond wood",12.405009566145681,7,2
HRMN-0731,Melancholy Verse of a Forgotten Flower,Ghaier,260000.0,50.0,Edp,"paper, white tea","lilac, mimosa, violet, lily of the valley","musk, white musk, ambrette",Versatile,Unisex,5200.0,5200.0,"paper, white tea, lilac, mimosa, violet, lily of the valley, musk, white musk, ambrette",12.468440756144114,9,5
HRMN-0732,The Final Cadence,Ghaier,250000.0,50.0,Edp,"neroli, lime, bergamot, bitter orange","freesia, rose, lily of the valley, orange blossom","musk, cedar, leather, vanilla, sandalwood",Versatile,Unisex,5000.0,5000.0,"neroli, lime, bergamot, bitter orange, freesia, rose, lily of the valley, orange blossom, musk, cedar, leather, vanilla, sandalwood",12.429220196836383,13,5
HRMN-0733,Atheia the Smilax Ornata,Ghaier,245000.0,50.0,Edp,"chinotto, sarsaparilla","ylang ylang, neroli, geranium, carnation","labdanum, vanilla, birch, star anise",Versatile,Unisex,4900.0,4900.0,"chinotto, sarsaparilla, ylang ylang, neroli, geranium, carnation, labdanum, vanilla, birch, star anise",12.409017571151187,10,0
HRMN-0734,Ta .Te,Mars On Earth,198000.0,50.0,Edp,"grapefruit, pear, pineapple","jasmine, lily of the valley, tuberose","cedar, musky, amberwood",Versatile,Unisex,3960.0,3960.0,"grapefruit, pear, pineapple, jasmine, lily of the valley, tuberose, cedar, musky, amberwood",12.19602736016897,9,5
HRMN-0735,Ze . Nith,Mars On Earth,198000.0,50.0,Edp,"bergamot, pear, tangerine","sambac jasmine, orange blossom, bigaflower","vanilla, white musk, benzoin",Versatile,Female,3960.0,3960.0,"bergamot, pear, tangerine, sambac jasmine, orange blossom, bigaflower, vanilla, white musk, benzoin",12.19602736016897,9,4
HRMN-0736,Niseko,Readyset,189000.0,35.0,Edp,"mimosa, pink pepper",,"vanilla, almond, tiare flower",Night,Female,5400.0,5400.0,"mimosa, pink pepper, , vanilla, almond, tiare flower",12.149507585033072,5,2
HRMN-0737,De Latoya,Readyset,189000.0,35.0,Edp,"lemon, bergamot, apple","juniper berries, rose, tuberose","cetalox, musk",Versatile,Female,5400.0,5400.0,"lemon, bergamot, apple, juniper berries, rose, tuberose, cetalox, musk",12.149507585033072,8,1
HRMN-0738,Pearl,Readyset,189000.0,35.0,Edp,"bergamot, orange","broom, tuberose, honey, jasmine",vanilla,Night,Female,5400.0,5400.0,"bergamot, orange, broom, tuberose, honey, jasmine, vanilla",12.149507585033072,7,4
HRMN-0739,Emerald,Readyset,189000.0,35.0,Edp,"peony leaf, violet, rose","green apple, tea","cashmere, vetiver",Versatile,Unisex,5400.0,5400.0,"peony leaf, violet, rose, green apple, tea, cashmere, vetiver",12.149507585033072,7,1
HRMN-0740,Virgn's First,Aksen,319000.0,100.0,Xdp,"turkey red rose, pink pepper, mandarin orange, bergamot","raspberry bloom, lilac, peach, geranium, jasmine, blackcurrant","papyrus, amber, patchouli, white musk, vanilla",Night,Female,3190.0,3190.0,"turkey red rose, pink pepper, mandarin orange, bergamot, raspberry bloom, lilac, peach, geranium, jasmine, blackcurrant, papyrus, amber, patchouli, white musk, vanilla",12.672949516558306,15,2
HRMN-0741,New Romance,Aksen,319000.0,100.0,Xdp,"lily of the valley, peach, blackcurrant, bergamot, turkey red rose, pink pepper, green, lemon, kiwi, rhubarb","jasmine, carnation, raspberry bloom, ozonic accord, freesia, watermelon, cyclamen","orange blossom accord, musk, leather accord, papyrus, amber, white wood, citrus wood, sandalwood",Versatile,Female,3190.0,3190.0,"lily of the valley, peach, blackcurrant, bergamot, turkey red rose, pink pepper, green, lemon, kiwi, rhubarb, jasmine, carnation, raspberry bloom, ozonic accord, freesia, watermelon, cyclamen, orange blossom accord, musk, leather accord, papyrus, amber, white wood, citrus wood, sandalwood",12.672949516558306,25,5
